id	window	forward_repeat_number	reverse_repeat_number
chr1	39200000	0	0
chr1	39210000	0	0
chr1	39220000	0	0
chr1	39230000	0	0
chr1	39240000	0	0
chr1	39250000	0	0
chr1	39260000	0	0
chr1	39270000	0	0
chr1	39280000	0	0
chr1	39290000	0	0
chr1	39300000	0	0
chr1	39310000	0	0
chr1	39320000	0	0
chr1	39330000	0	0
chr1	39340000	0	0
chr1	39350000	0	0
chr1	39360000	0	0
chr1	39370000	0	0
chr1	39380000	0	0
chr1	39390000	0	0
chr1	39400000	0	0
chr1	39410000	0	0
chr1	39420000	0	0
chr1	39430000	0	0
chr1	39440000	0	0
chr1	39450000	0	0
chr1	39460000	0	0
chr1	39470000	0	0
chr1	39480000	0	0
chr1	39490000	0	0
chr1	39500000	0	0
chr1	39510000	0	0
chr1	39520000	0	0
chr1	39530000	0	0
chr1	39540000	0	0
chr1	39550000	0	0
chr1	39560000	0	0
chr1	39570000	0	0
chr1	39580000	0	0
chr1	39590000	0	0
chr1	39600000	0	0
chr1	39610000	0	0
chr1	39620000	0	0
chr1	39630000	0	0
chr1	39640000	0	0
chr1	39650000	0	0
chr1	39660000	0	0
chr1	39670000	0	0
chr1	39680000	0	0
chr1	39690000	0	0
chr1	39700000	0	0
chr1	39710000	0	0
chr1	39720000	0	0
chr1	39730000	0	0
chr1	39740000	0	0
chr1	39750000	0	0
chr1	39760000	0	0
chr1	39770000	0	0
chr1	39780000	0	0
chr1	39790000	0	0
chr1	39800000	0	0
chr1	39810000	0	0
chr1	39820000	0	0
chr1	39830000	0	0
chr1	39840000	0	0
chr1	39850000	0	0
chr1	39860000	0	0
chr1	39870000	0	0
chr1	39880000	0	0
chr1	39890000	0	0
chr1	39900000	0	0
chr1	39910000	0	0
chr1	39920000	0	0
chr1	39930000	0	0
chr1	39940000	0	0
chr1	39950000	0	0
chr1	39960000	0	0
chr1	39970000	0	0
chr1	39980000	0	0
chr1	39990000	0	0
chr1	40000000	0	0
chr1	40010000	0	0
chr1	40020000	0	0
chr1	40030000	0	0
chr1	40040000	0	0
chr1	40050000	0	0
chr1	40060000	0	0
chr1	40070000	0	0
chr1	40080000	0	0
chr1	40090000	0	0
chr1	40100000	0	0
chr1	40110000	0	0
chr1	40120000	0	0
chr1	40130000	0	0
chr1	40140000	0	0
chr1	40150000	0	0
chr1	40160000	0	0
chr1	40170000	0	0
chr1	40180000	0	0
chr1	40190000	0	0
chr1	40200000	0	0
chr1	40210000	0	0
chr1	40220000	0	0
chr1	40230000	0	0
chr1	40240000	0	0
chr1	40250000	0	0
chr1	40260000	0	0
chr1	40270000	0	0
chr1	40280000	0	0
chr1	40290000	0	0
chr1	40300000	0	0
chr1	40310000	0	0
chr1	40320000	0	0
chr1	40330000	0	0
chr1	40340000	0	0
chr1	40350000	0	0
chr1	40360000	0	0
chr1	40370000	0	0
chr1	40380000	0	0
chr1	40390000	0	0
chr1	40400000	0	0
chr1	40410000	0	0
chr1	40420000	0	0
chr1	40430000	0	0
chr1	40440000	0	0
chr1	40450000	0	0
chr1	40460000	0	0
chr1	40470000	0	0
chr1	40480000	0	0
chr1	40490000	0	0
chr1	40500000	0	0
chr1	40510000	0	0
chr1	40520000	0	0
chr1	40530000	0	0
chr1	40540000	0	0
chr1	40550000	0	0
chr1	40560000	0	0
chr1	40570000	0	0
chr1	40580000	0	0
chr1	40590000	0	0
chr1	40600000	0	0
chr1	40610000	0	0
chr1	40620000	0	0
chr1	40630000	0	0
chr1	40640000	0	0
chr1	40650000	0	0
chr1	40660000	0	0
chr1	40670000	0	0
chr1	40680000	0	0
chr1	40690000	0	0
chr1	40700000	0	0
chr1	40710000	0	0
chr1	40720000	0	0
chr1	40730000	0	0
chr1	40740000	0	0
chr1	40750000	0	0
chr1	40760000	0	0
chr1	40770000	0	0
chr1	40780000	0	0
chr1	40790000	0	0
chr1	40800000	0	0
chr1	40810000	0	0
chr1	40820000	0	0
chr1	40830000	0	0
chr1	40840000	0	0
chr1	40850000	0	0
chr1	40860000	0	0
chr1	40870000	0	0
chr1	40880000	0	0
chr1	40890000	0	0
chr1	40900000	0	0
chr1	40910000	0	0
chr1	40920000	0	0
chr1	40930000	0	0
chr1	40940000	0	0
chr1	40950000	0	0
chr1	40960000	0	0
chr1	40970000	0	0
chr1	40980000	0	0
chr1	40990000	0	0
chr1	41000000	0	0
chr1	41010000	0	0
chr1	41020000	0	0
chr1	41030000	0	0
chr1	41040000	0	0
chr1	41050000	0	0
chr1	41060000	0	0
chr1	41070000	0	0
chr1	41080000	0	0
chr1	41090000	0	0
chr1	41100000	0	0
chr1	41110000	0	0
chr1	41120000	0	0
chr1	41130000	0	0
chr1	41140000	0	0
chr1	41150000	0	0
chr1	41160000	0	0
chr1	41170000	0	0
chr1	41180000	0	0
chr1	41190000	0	0
chr1	41200000	0	0
chr1	41210000	0	0
chr1	41220000	0	0
chr1	41230000	0	0
chr1	41240000	0	0
chr1	41250000	0	0
chr1	41260000	0	0
chr1	41270000	0	0
chr1	41280000	0	0
chr1	41290000	0	0
chr1	41300000	0	0
chr1	41310000	0	0
chr1	41320000	0	0
chr1	41330000	0	0
chr1	41340000	0	0
chr1	41350000	0	0
chr1	41360000	0	0
chr1	41370000	0	0
chr1	41380000	0	0
chr1	41390000	0	0
chr1	41400000	0	0
chr1	41410000	0	0
chr1	41420000	0	0
chr1	41430000	0	0
chr1	41440000	0	0
chr1	41450000	0	0
chr1	41460000	0	0
chr1	41470000	0	0
chr1	41480000	0	0
chr1	41490000	0	0
chr1	41500000	0	0
chr1	41510000	0	0
chr1	41520000	0	0
chr1	41530000	0	0
chr1	41540000	0	0
chr1	41550000	0	0
chr1	41560000	0	0
chr1	41570000	0	0
chr1	41580000	0	0
chr1	41590000	0	0
chr1	41600000	0	0
chr1	41610000	0	0
chr1	41620000	0	0
chr1	41630000	0	0
chr1	41640000	0	0
chr1	41650000	0	0
chr1	41660000	0	0
chr1	41670000	0	0
chr1	41680000	0	0
chr1	41690000	0	0
chr1	41700000	0	0
chr1	41710000	0	0
chr1	41720000	0	0
chr1	41730000	0	0
chr1	41740000	0	0
chr1	41750000	0	0
chr1	41760000	0	0
chr1	41770000	0	0
chr1	41780000	0	0
chr1	41790000	0	0
chr1	41800000	0	0
chr1	41810000	0	0
chr1	41820000	0	0
chr1	41830000	0	0
chr1	41840000	0	0
chr1	41850000	0	0
chr1	41860000	0	0
chr1	41870000	0	0
chr1	41880000	0	0
chr1	41890000	0	0
chr1	41900000	0	0
chr1	41910000	0	0
chr1	41920000	0	0
chr1	41930000	0	0
chr1	41940000	0	0
chr1	41950000	0	0
chr1	41960000	0	0
chr1	41970000	0	0
chr1	41980000	0	0
chr1	41990000	0	0
chr1	42000000	0	0
chr1	42010000	0	0
chr1	42020000	0	0
chr1	42030000	0	0
chr1	42040000	0	0
chr1	42050000	0	0
chr1	42060000	0	0
chr1	42070000	0	0
chr1	42080000	0	0
chr1	42090000	0	0
chr1	42100000	0	0
chr1	42110000	0	0
chr1	42120000	0	0
chr1	42130000	0	0
chr1	42140000	0	0
chr1	42150000	0	0
chr1	42160000	0	0
chr1	42170000	0	0
chr1	42180000	0	0
chr1	42190000	0	0
chr1	42200000	0	0
chr1	42210000	0	0
chr1	42220000	0	0
chr1	42230000	0	0
chr1	42240000	0	0
chr1	42250000	0	0
chr1	42260000	0	0
chr1	42270000	0	0
chr1	42280000	0	0
chr1	42290000	0	0
chr1	42300000	0	0
chr1	42310000	0	0
chr1	42320000	0	0
chr1	42330000	0	0
chr1	42340000	0	0
chr1	42350000	0	0
chr1	42360000	0	0
chr1	42370000	0	0
chr1	42380000	0	0
chr1	42390000	0	0
chr1	42400000	0	0
chr1	42410000	0	0
chr1	42420000	0	0
chr1	42430000	0	0
chr1	42440000	0	0
chr1	42450000	0	0
chr1	42460000	0	0
chr1	42470000	0	0
chr1	42480000	0	0
chr1	42490000	0	0
chr1	42500000	0	0
chr1	42510000	0	0
chr1	42520000	0	0
chr1	42530000	0	0
chr1	42540000	0	0
chr1	42550000	0	0
chr1	42560000	0	0
chr1	42570000	0	0
chr1	42580000	0	0
chr1	42590000	0	0
chr1	42600000	0	0
chr1	42610000	0	0
chr1	42620000	0	0
chr1	42630000	0	0
chr1	42640000	0	0
chr1	42650000	0	0
chr1	42660000	0	0
chr1	42670000	0	0
chr1	42680000	0	0
chr1	42690000	0	0
chr1	42700000	0	0
chr1	42710000	0	0
chr1	42720000	0	0
chr1	42730000	0	0
chr1	42740000	0	0
chr1	42750000	0	0
chr1	42760000	0	0
chr1	42770000	0	0
chr1	42780000	0	0
chr1	42790000	0	0
chr1	42800000	0	0
chr1	42810000	0	0
chr1	42820000	0	0
chr1	42830000	0	0
chr1	42840000	0	0
chr1	42850000	0	0
chr1	42860000	0	0
chr1	42870000	0	0
chr1	42880000	0	0
chr1	42890000	0	0
chr1	42900000	0	0
chr1	42910000	0	0
chr1	42920000	0	0
chr1	42930000	0	0
chr1	42940000	0	0
chr1	42950000	0	0
chr1	42960000	0	0
chr1	42970000	0	0
chr1	42980000	0	0
chr1	42990000	0	0
chr1	43000000	0	0
chr1	43010000	0	0
chr1	43020000	0	0
chr1	43030000	0	0
chr1	43040000	0	0
chr1	43050000	0	0
chr1	43060000	0	0
chr1	43070000	0	0
chr1	43080000	0	0
chr1	43090000	0	0
chr1	43100000	0	0
chr1	43110000	0	0
chr1	43120000	0	0
chr1	43130000	0	0
chr1	43140000	0	0
chr1	43150000	0	0
chr1	43160000	0	0
chr1	43170000	0	0
chr1	43180000	0	0
chr1	43190000	0	0
chr1	43200000	0	0
chr1	43210000	0	0
chr1	43220000	0	0
chr1	43230000	0	0
chr1	43240000	0	0
chr1	43250000	0	0
chr1	43260000	0	0
chr1	43270000	0	0
chr1	43280000	0	0
chr1	43290000	0	0
chr1	43300000	0	0
chr1	43310000	0	0
chr1	43320000	0	0
chr1	43330000	0	0
chr1	43340000	0	0
chr1	43350000	0	0
chr1	43360000	0	0
chr1	43370000	0	0
chr1	43380000	0	0
chr1	43390000	0	0
chr1	43400000	0	0
chr1	43410000	0	0
chr1	43420000	0	0
chr1	43430000	0	0
chr1	43440000	0	0
chr1	43450000	0	0
chr1	43460000	0	0
chr1	43470000	0	0
chr1	43480000	0	0
chr1	43490000	0	0
chr1	43500000	0	0
chr1	43510000	0	0
chr1	43520000	0	0
chr1	43530000	0	0
chr1	43540000	0	0
chr1	43550000	0	0
chr1	43560000	0	0
chr1	43570000	0	0
chr1	43580000	0	0
chr1	43590000	0	0
chr1	43600000	0	0
chr1	43610000	0	0
chr1	43620000	0	0
chr1	43630000	0	0
chr1	43640000	0	0
chr1	43650000	0	0
chr1	43660000	0	0
chr1	43670000	0	0
chr1	43680000	0	0
chr1	43690000	0	0
chr1	43700000	0	0
chr1	43710000	0	0
chr1	43720000	0	0
chr1	43730000	0	0
chr1	43740000	0	0
chr1	43750000	0	0
chr1	43760000	0	0
chr1	43770000	0	0
chr1	43780000	0	0
chr1	43790000	0	0
chr1	43800000	0	0
chr1	43810000	0	0
chr1	43820000	0	0
chr1	43830000	0	0
chr1	43840000	0	0
chr1	43850000	0	0
chr1	43860000	0	0
chr1	43870000	0	0
chr1	43880000	0	0
chr1	43890000	0	0
chr1	43900000	0	0
chr1	43910000	0	0
chr1	43920000	0	0
chr1	43930000	0	0
chr1	43940000	0	0
chr1	43950000	0	0
chr1	43960000	0	0
chr1	43970000	0	0
chr1	43980000	0	0
chr1	43990000	0	0
chr1	44000000	0	0
chr1	44010000	0	0
chr1	44020000	0	0
chr1	44030000	0	0
chr1	44040000	0	0
chr1	44050000	0	0
chr1	44060000	0	0
chr1	44070000	0	0
chr1	44080000	0	0
chr1	44090000	0	0
chr1	44100000	0	0
chr1	44110000	0	0
chr1	44120000	0	0
chr1	44130000	0	0
chr1	44140000	0	0
chr1	44150000	0	0
chr1	44160000	0	0
chr1	44170000	0	0
chr1	44180000	0	0
chr1	44190000	0	0
chr1	44200000	0	0
chr1	44210000	0	0
chr1	44220000	0	0
chr1	44230000	0	0
chr1	44240000	0	0
chr1	44250000	0	0
chr1	44260000	0	0
chr1	44270000	0	0
chr1	44280000	0	0
chr1	44290000	0	0
chr1	44300000	0	0
chr1	44310000	0	0
chr1	44320000	0	0
chr1	44330000	0	0
chr1	44340000	0	0
chr1	44350000	0	0
chr1	44360000	0	0
chr1	44370000	0	0
chr1	44380000	0	0
chr1	44390000	0	0
chr1	44400000	0	0
chr1	44410000	0	0
chr1	44420000	0	0
chr1	44430000	0	0
chr1	44440000	0	0
chr1	44450000	0	0
chr1	44460000	0	0
chr1	44470000	0	0
chr1	44480000	0	0
chr1	44490000	0	0
chr1	44500000	0	0
chr1	44510000	0	0
chr1	44520000	0	0
chr1	44530000	0	0
chr1	44540000	0	0
chr1	44550000	0	0
chr1	44560000	0	0
chr1	44570000	0	0
chr1	44580000	0	0
chr1	44590000	0	0
chr1	44600000	0	0
chr1	44610000	0	0
chr1	44620000	0	0
chr1	44630000	0	0
chr1	44640000	0	0
chr1	44650000	0	0
chr1	44660000	0	0
chr1	44670000	0	0
chr1	44680000	0	0
chr1	44690000	0	0
chr1	44700000	0	0
chr1	44710000	0	0
chr1	44720000	0	0
chr1	44730000	0	0
chr1	44740000	0	0
chr1	44750000	0	0
chr1	44760000	0	0
chr1	44770000	0	0
chr1	44780000	0	0
chr1	44790000	0	0
chr1	44800000	0	0
chr1	44810000	0	0
chr1	44820000	0	0
chr1	44830000	0	0
chr1	44840000	0	0
chr1	44850000	0	0
chr1	44860000	0	0
chr1	44870000	0	0
chr1	44880000	0	0
chr1	44890000	0	0
chr1	44900000	0	0
chr1	44910000	0	0
chr1	44920000	0	0
chr1	44930000	0	0
chr1	44940000	0	0
chr1	44950000	0	0
chr1	44960000	0	0
chr1	44970000	0	0
chr1	44980000	0	0
chr1	44990000	0	0
chr1	45000000	0	0
chr1	45010000	0	0
chr1	45020000	0	0
chr1	45030000	0	0
chr1	45040000	0	0
chr1	45050000	0	0
chr1	45060000	0	0
chr1	45070000	0	0
chr1	45080000	0	0
chr1	45090000	0	0
chr1	45100000	0	0
chr1	45110000	0	0
chr1	45120000	0	0
chr1	45130000	0	0
chr1	45140000	0	0
chr1	45150000	0	0
chr1	45160000	0	0
chr1	45170000	0	0
chr1	45180000	0	0
chr1	45190000	0	0
chr1	45200000	0	0
chr1	45210000	0	0
chr1	45220000	0	0
chr1	45230000	0	0
chr1	45240000	0	0
chr1	45250000	0	0
chr1	45260000	0	0
chr1	45270000	0	0
chr1	45280000	0	0
chr1	45290000	0	0
chr1	45300000	0	0
chr1	45310000	0	0
chr1	45320000	0	0
chr1	45330000	0	0
chr1	45340000	0	0
chr1	45350000	0	0
chr1	45360000	0	0
chr1	45370000	0	0
chr1	45380000	0	0
chr1	45390000	0	0
chr1	45400000	0	0
chr1	45410000	0	0
chr1	45420000	0	0
chr1	45430000	0	0
chr1	45440000	0	0
chr1	45450000	0	0
chr1	45460000	0	0
chr1	45470000	0	0
chr1	45480000	0	0
chr1	45490000	0	0
chr1	45500000	0	0
chr1	45510000	0	0
chr1	45520000	0	0
chr1	45530000	0	0
chr1	45540000	0	0
chr1	45550000	0	0
chr1	45560000	0	0
chr1	45570000	0	0
chr1	45580000	0	0
chr1	45590000	0	0
chr1	45600000	0	0
chr1	45610000	0	0
chr1	45620000	0	0
chr1	45630000	0	0
chr1	45640000	0	0
chr1	45650000	0	0
chr1	45660000	0	0
chr1	45670000	0	0
chr1	45680000	0	0
chr1	45690000	0	0
chr1	45700000	0	0
chr1	45710000	0	0
chr1	45720000	0	0
chr1	45730000	0	0
chr1	45740000	0	0
chr1	45750000	0	0
chr1	45760000	0	0
chr1	45770000	0	0
chr1	45780000	0	0
chr1	45790000	0	0
chr1	45800000	0	0
chr1	45810000	0	0
chr1	45820000	0	0
chr1	45830000	0	0
chr1	45840000	0	0
chr1	45850000	0	0
chr1	45860000	0	0
chr1	45870000	0	0
chr1	45880000	0	0
chr1	45890000	0	0
chr1	45900000	0	0
chr1	45910000	0	0
chr1	45920000	0	0
chr1	45930000	0	0
chr1	45940000	0	0
chr1	45950000	0	0
chr1	45960000	0	0
chr1	45970000	0	0
chr1	45980000	0	0
chr1	45990000	0	0
chr1	46000000	0	0
chr1	46010000	0	0
chr1	46020000	0	0
chr1	46030000	0	0
chr1	46040000	0	0
chr1	46050000	0	0
chr1	46060000	0	0
chr1	46070000	0	0
chr1	46080000	0	0
chr1	46090000	0	0
chr1	46100000	0	0
chr1	46110000	0	0
chr1	46120000	0	0
chr1	46130000	0	0
chr1	46140000	0	0
chr1	46150000	0	0
chr1	46160000	0	0
chr1	46170000	0	0
chr1	46180000	0	0
chr1	46190000	0	0
chr1	46200000	0	0
chr1	46210000	0	0
chr1	46220000	0	0
chr1	46230000	0	0
chr1	46240000	0	0
chr1	46250000	0	0
chr1	46260000	0	0
chr1	46270000	0	0
chr1	46280000	0	0
chr1	46290000	0	0
chr1	46300000	0	0
chr1	46310000	0	0
chr1	46320000	0	0
chr1	46330000	0	0
chr1	46340000	0	0
chr1	46350000	0	0
chr1	46360000	0	0
chr1	46370000	0	0
chr1	46380000	0	0
chr1	46390000	0	0
chr1	46400000	0	0
chr1	46410000	0	0
chr1	46420000	0	0
chr1	46430000	0	0
chr1	46440000	0	0
chr1	46450000	0	0
chr1	46460000	0	0
chr1	46470000	0	0
chr1	46480000	0	0
chr1	46490000	0	0
chr1	46500000	0	0
chr1	46510000	0	0
chr1	46520000	0	0
chr1	46530000	0	0
chr1	46540000	0	0
chr1	46550000	0	0
chr1	46560000	0	0
chr1	46570000	0	0
chr1	46580000	0	0
chr1	46590000	0	0
chr1	46600000	0	0
chr1	46610000	0	0
chr1	46620000	0	0
chr1	46630000	0	0
chr1	46640000	0	0
chr1	46650000	0	0
chr1	46660000	0	0
chr1	46670000	0	0
chr1	46680000	0	0
chr1	46690000	0	0
chr1	46700000	0	0
chr1	46710000	0	0
chr1	46720000	0	0
chr1	46730000	0	0
chr1	46740000	0	0
chr1	46750000	0	0
chr1	46760000	0	0
chr1	46770000	0	0
chr1	46780000	0	0
chr1	46790000	0	0
chr1	46800000	0	0
chr1	46810000	0	0
chr1	46820000	0	0
chr1	46830000	0	0
chr1	46840000	0	0
chr1	46850000	0	0
chr1	46860000	0	0
chr1	46870000	0	0
chr1	46880000	0	0
chr1	46890000	0	0
chr1	46900000	0	0
chr1	46910000	0	0
chr1	46920000	0	0
chr1	46930000	0	0
chr1	46940000	0	0
chr1	46950000	0	0
chr1	46960000	0	0
chr1	46970000	0	0
chr1	46980000	0	0
chr1	46990000	0	0
chr1	47000000	0	0
chr1	47010000	0	0
chr1	47020000	0	0
chr1	47030000	0	0
chr1	47040000	0	0
chr1	47050000	0	0
chr1	47060000	0	0
chr1	47070000	0	0
chr1	47080000	0	0
chr1	47090000	0	0
chr1	47100000	0	0
chr1	47110000	0	0
chr1	47120000	0	0
chr1	47130000	0	0
chr1	47140000	0	0
chr1	47150000	0	0
chr1	47160000	0	0
chr1	47170000	0	0
chr1	47180000	0	0
chr1	47190000	0	0
chr1	47200000	0	0
chr1	47210000	0	0
chr1	47220000	0	0
chr1	47230000	0	0
chr1	47240000	0	0
chr1	47250000	0	0
chr1	47260000	0	0
chr1	47270000	0	0
chr1	47280000	0	0
chr1	47290000	0	0
chr1	47300000	0	0
chr1	47310000	0	0
chr1	47320000	0	0
chr1	47330000	0	0
chr1	47340000	0	0
chr1	47350000	0	0
chr1	47360000	0	0
chr1	47370000	0	0
chr1	47380000	0	0
chr1	47390000	0	0
chr1	47400000	0	0
chr1	47410000	0	0
chr1	47420000	0	0
chr1	47430000	0	0
chr1	47440000	0	0
chr1	47450000	0	0
chr1	47460000	0	0
chr1	47470000	0	0
chr1	47480000	0	0
chr1	47490000	0	0
chr1	47500000	0	0
chr1	47510000	0	0
chr1	47520000	0	0
chr1	47530000	0	0
chr1	47540000	0	0
chr1	47550000	0	0
chr1	47560000	0	0
chr1	47570000	0	0
chr1	47580000	0	0
chr1	47590000	0	0
chr1	47600000	0	0
chr1	47610000	0	0
chr1	47620000	0	0
chr1	47630000	0	0
chr1	47640000	0	0
chr1	47650000	0	0
chr1	47660000	0	0
chr1	47670000	0	0
chr1	47680000	0	0
chr1	47690000	0	0
chr1	47700000	0	0
chr1	47710000	0	0
chr1	47720000	0	0
chr1	47730000	0	0
chr1	47740000	0	0
chr1	47750000	0	0
chr1	47760000	0	0
chr1	47770000	0	0
chr1	47780000	0	0
chr1	47790000	0	0
chr1	47800000	0	0
chr1	47810000	0	0
chr1	47820000	0	0
chr1	47830000	0	0
chr1	47840000	0	0
chr1	47850000	0	0
chr1	47860000	0	0
chr1	47870000	0	0
chr1	47880000	0	0
chr1	47890000	0	0
chr1	47900000	0	0
chr1	47910000	0	0
chr1	47920000	0	0
chr1	47930000	0	0
chr1	47940000	0	0
chr1	47950000	0	0
chr1	47960000	0	0
chr1	47970000	0	0
chr1	47980000	0	0
chr1	47990000	0	0
chr1	48000000	0	0
chr1	48010000	0	0
chr1	48020000	0	0
chr1	48030000	0	0
chr1	48040000	0	0
chr1	48050000	0	0
chr1	48060000	0	0
chr1	48070000	0	0
chr1	48080000	0	0
chr1	48090000	0	0
chr1	48100000	0	0
chr1	48110000	0	0
chr1	48120000	0	0
chr1	48130000	0	0
chr1	48140000	0	0
chr1	48150000	0	0
chr1	48160000	0	0
chr1	48170000	0	0
chr1	48180000	0	0
chr1	48190000	0	0
chr1	48200000	0	0
chr1	48210000	0	0
chr1	48220000	0	0
chr1	48230000	0	0
chr1	48240000	0	0
chr1	48250000	0	0
chr1	48260000	0	0
chr1	48270000	0	0
chr1	48280000	0	0
chr1	48290000	0	0
chr1	48300000	0	0
chr1	48310000	0	0
chr1	48320000	0	0
chr1	48330000	0	0
chr1	48340000	0	0
chr1	48350000	0	0
chr1	48360000	0	0
chr1	48370000	0	0
chr1	48380000	0	0
chr1	48390000	0	0
chr1	48400000	0	0
chr1	48410000	0	0
chr1	48420000	0	0
chr1	48430000	0	0
chr1	48440000	0	0
chr1	48450000	0	0
chr1	48460000	0	0
chr1	48470000	0	0
chr1	48480000	0	0
chr1	48490000	0	0
chr1	48500000	0	0
chr1	48510000	0	0
chr1	48520000	0	0
chr1	48530000	0	0
chr1	48540000	0	0
chr1	48550000	0	0
chr1	48560000	0	0
chr1	48570000	0	0
chr1	48580000	0	0
chr1	48590000	0	0
chr1	48600000	0	0
chr1	48610000	0	0
chr1	48620000	0	0
chr1	48630000	0	0
chr1	48640000	0	0
chr1	48650000	0	0
chr1	48660000	0	0
chr1	48670000	0	0
chr1	48680000	0	0
chr1	48690000	0	0
chr1	48700000	0	0
chr1	48710000	0	0
chr1	48720000	0	0
chr1	48730000	0	0
chr1	48740000	0	0
chr1	48750000	0	0
chr1	48760000	0	0
chr1	48770000	0	0
chr1	48780000	0	0
chr1	48790000	0	0
chr1	48800000	0	0
chr1	48810000	0	0
chr1	48820000	0	0
chr1	48830000	0	0
chr1	48840000	0	0
chr1	48850000	0	0
chr1	48860000	0	0
chr1	48870000	0	0
chr1	48880000	0	0
chr1	48890000	0	0
chr1	48900000	0	0
chr1	48910000	0	0
chr1	48920000	0	0
chr1	48930000	0	0
chr1	48940000	0	0
chr1	48950000	0	0
chr1	48960000	0	0
chr1	48970000	0	0
chr1	48980000	0	0
chr1	48990000	0	0
chr1	49000000	0	0
chr1	49010000	0	0
chr1	49020000	0	0
chr1	49030000	0	0
chr1	49040000	0	0
chr1	49050000	0	0
chr1	49060000	0	0
chr1	49070000	0	0
chr1	49080000	0	0
chr1	49090000	0	0
chr1	49100000	0	0
chr1	49110000	0	0
chr1	49120000	0	0
chr1	49130000	0	0
chr1	49140000	0	0
chr1	49150000	0	0
chr1	49160000	0	0
chr1	49170000	0	0
chr1	49180000	0	0
chr1	49190000	0	0
chr1	49200000	0	0
chr1	49210000	0	0
chr1	49220000	0	0
chr1	49230000	0	0
chr1	49240000	0	0
chr1	49250000	0	0
chr1	49260000	0	0
chr1	49270000	0	0
chr1	49280000	0	0
chr1	49290000	0	0
chr1	49300000	0	0
chr1	49310000	0	0
chr1	49320000	0	0
chr1	49330000	0	0
chr1	49340000	0	0
chr1	49350000	0	0
chr1	49360000	0	0
chr1	49370000	0	0
chr1	49380000	0	0
chr1	49390000	0	0
chr1	49400000	0	0
chr1	49410000	0	0
chr1	49420000	0	0
chr1	49430000	0	0
chr1	49440000	0	0
chr1	49450000	0	0
chr1	49460000	0	0
chr1	49470000	0	0
chr1	49480000	0	0
chr1	49490000	0	0
chr1	49500000	0	0
chr1	49510000	0	0
chr1	49520000	0	0
chr1	49530000	0	0
chr1	49540000	0	0
chr1	49550000	0	0
chr1	49560000	0	0
chr1	49570000	0	0
chr1	49580000	0	0
chr1	49590000	0	0
chr1	49600000	0	0
chr1	49610000	0	0
chr1	49620000	0	0
chr1	49630000	0	0
chr1	49640000	0	0
chr1	49650000	0	0
chr1	49660000	0	0
chr1	49670000	0	0
chr1	49680000	0	0
chr1	49690000	0	0
chr1	49700000	0	0
chr1	49710000	0	0
chr1	49720000	0	0
chr1	49730000	0	0
chr1	49740000	0	0
chr1	49750000	0	0
chr1	49760000	0	0
chr1	49770000	0	0
chr1	49780000	0	0
chr1	49790000	0	0
chr1	49800000	0	0
chr1	49810000	0	0
chr1	49820000	0	0
chr1	49830000	0	0
chr1	49840000	0	0
chr1	49850000	0	0
chr1	49860000	0	0
chr1	49870000	0	0
chr1	49880000	0	0
chr1	49890000	0	0
chr1	49900000	0	0
chr1	49910000	0	0
chr1	49920000	0	0
chr1	49930000	0	0
chr1	49940000	0	0
chr1	49950000	0	26
chr1	49960000	1	44
chr1	49970000	0	40
chr1	49980000	3	43
chr1	49990000	3	50
chr2	0	15	1
chr2	10000	69	2
chr2	20000	50	1
chr2	30000	42	2
chr2	40000	28	0
chr2	50000	0	0
chr2	60000	0	0
chr2	70000	0	0
chr2	80000	0	0
chr2	90000	0	0
chr2	100000	0	0
chr2	110000	0	0
chr2	120000	0	0
chr2	130000	0	0
chr2	140000	0	0
chr2	150000	0	0
chr2	160000	0	0
chr2	170000	0	0
chr2	180000	0	0
chr2	190000	0	0
chr2	200000	0	0
chr2	210000	0	0
chr2	220000	0	0
chr2	230000	0	0
chr2	240000	0	0
chr2	250000	0	0
chr2	260000	0	0
chr2	270000	0	0
chr2	280000	0	0
chr2	290000	0	0
chr2	300000	0	0
chr2	310000	0	0
chr2	320000	0	0
chr2	330000	0	0
chr2	340000	0	0
chr2	350000	0	0
chr2	360000	0	0
chr2	370000	0	0
chr2	380000	0	0
chr2	390000	0	0
chr2	400000	0	0
chr2	410000	0	0
chr2	420000	0	0
chr2	430000	0	0
chr2	440000	0	0
chr2	450000	0	0
chr2	460000	0	0
chr2	470000	0	0
chr2	480000	0	0
chr2	490000	0	0
chr2	500000	0	0
chr2	510000	0	0
chr2	520000	0	0
chr2	530000	0	0
chr2	540000	0	0
chr2	550000	0	0
chr2	560000	0	0
chr2	570000	0	0
chr2	580000	0	0
chr2	590000	0	0
chr2	600000	0	0
chr2	610000	0	0
chr2	620000	0	0
chr2	630000	0	0
chr2	640000	0	0
chr2	650000	0	0
chr2	660000	0	0
chr2	670000	0	0
chr2	680000	0	0
chr2	690000	0	0
chr2	700000	0	0
chr2	710000	0	0
chr2	720000	0	0
chr2	730000	0	0
chr2	740000	0	0
chr2	750000	0	0
chr2	760000	0	0
chr2	770000	0	0
chr2	780000	0	0
chr2	790000	0	0
chr2	800000	0	0
chr2	810000	0	0
chr2	820000	0	0
chr2	830000	0	0
chr2	840000	0	0
chr2	850000	0	0
chr2	860000	0	0
chr2	870000	0	0
chr2	880000	0	0
chr2	890000	0	0
chr2	900000	0	0
chr2	910000	0	0
